"","task","b","se","t","roi","hemi","community","parcel","r","control","conjunc"
"495","Stern",0.039646267296998,0.0208410716000557,1.90231424073665,"LH_SalVentAttn_Med_5","LH","SalVentAttn","Med_5",0.11281699341781,FALSE,FALSE
"496","Stroop",-0.0618791528002256,0.0208410716000557,-2.96909650269904,"LH_SalVentAttn_Med_5","LH","SalVentAttn","Med_5",0.11281699341781,FALSE,FALSE
"497","Axcpt",-0.0016036199596944,0.020482246742436,-0.0782931667536234,"LH_SalVentAttn_Med_6","LH","SalVentAttn","Med_6",0.0386629970544051,FALSE,FALSE
"498","Cuedts",0.00570650104666857,0.020482246742436,0.278607182035631,"LH_SalVentAttn_Med_6","LH","SalVentAttn","Med_6",0.0386629970544051,FALSE,FALSE
"499","Stern",0.0333116514836672,0.020482246742436,1.62636706327,"LH_SalVentAttn_Med_6","LH","SalVentAttn","Med_6",0.0386629970544051,FALSE,FALSE
"500","Stroop",-0.0434292109180288,0.020482246742436,-2.12033432973201,"LH_SalVentAttn_Med_6","LH","SalVentAttn","Med_6",0.0386629970544051,FALSE,FALSE
"501","Axcpt",-0.0154685261265974,0.0198728492471421,-0.778374853762949,"LH_SalVentAttn_Med_7","LH","SalVentAttn","Med_7",0.103812764873604,FALSE,FALSE
"502","Cuedts",-0.00321548324472504,0.0198728492471421,-0.161802829817544,"LH_SalVentAttn_Med_7","LH","SalVentAttn","Med_7",0.103812764873604,FALSE,FALSE
"503","Stern",0.0438645279547134,0.0198728492471421,2.20725913074702,"LH_SalVentAttn_Med_7","LH","SalVentAttn","Med_7",0.103812764873604,FALSE,FALSE
"504","Stroop",-0.0268475861703544,0.0198728492471421,-1.35096813931779,"LH_SalVentAttn_Med_7","LH","SalVentAttn","Med_7",0.103812764873604,FALSE,FALSE
"505","Axcpt",-0.00176304967887379,0.0228350531968024,-0.077208039047646,"LH_SalVentAttn_ParOper_1","LH","SalVentAttn","ParOper_1",0.0615202477224113,FALSE,FALSE
"506","Cuedts",0.000705783102473661,0.0228350531968024,0.0309078808089877,"LH_SalVentAttn_ParOper_1","LH","SalVentAttn","ParOper_1",0.0615202477224113,FALSE,FALSE
"507","Stern",0.020804314137742,0.0228350531968024,0.911069221448331,"LH_SalVentAttn_ParOper_1","LH","SalVentAttn","ParOper_1",0.0615202477224113,FALSE,FALSE
"508","Stroop",-0.0249832732990707,0.0228350531968024,-1.09407554621196,"LH_SalVentAttn_ParOper_1","LH","SalVentAttn","ParOper_1",0.0615202477224113,FALSE,FALSE
"509","Axcpt",0.0685390628560643,0.0204389626654795,3.35335329771035,"LH_SalVentAttn_ParOper_2","LH","SalVentAttn","ParOper_2",0.128134558738559,FALSE,FALSE
"510","Cuedts",-0.019299340383057,0.0204389626654795,-0.944242655506815,"LH_SalVentAttn_ParOper_2","LH","SalVentAttn","ParOper_2",0.128134558738559,FALSE,FALSE
"511","Stern",0.0698070376002588,0.0204389626654795,3.41539043555081,"LH_SalVentAttn_ParOper_2","LH","SalVentAttn","ParOper_2",0.128134558738559,FALSE,FALSE
"512","Stroop",0.0175671991909568,0.0204389626654795,0.859495634806701,"LH_SalVentAttn_ParOper_2","LH","SalVentAttn","ParOper_2",0.128134558738559,FALSE,FALSE
"513","Axcpt",0.0131120782832161,0.0233029311162935,0.562679356420021,"LH_SalVentAttn_ParOper_3","LH","SalVentAttn","ParOper_3",0.180138813224754,FALSE,FALSE
"514","Cuedts",-0.00290088005408828,0.0233029311162935,-0.124485629709473,"LH_SalVentAttn_ParOper_3","LH","SalVentAttn","ParOper_3",0.180138813224754,FALSE,FALSE
"515","Stern",0.0359846568743801,0.0233029311162935,1.544211614187,"LH_SalVentAttn_ParOper_3","LH","SalVentAttn","ParOper_3",0.180138813224754,FALSE,FALSE
"516","Stroop",-0.0325806183717707,0.0233029311162935,-1.39813391753925,"LH_SalVentAttn_ParOper_3","LH","SalVentAttn","ParOper_3",0.180138813224754,FALSE,FALSE
"517","Axcpt",0.034041143151803,0.0252411107105859,1.34863887497338,"LH_SalVentAttn_ParOper_4","LH","SalVentAttn","ParOper_4",0.0863372977409244,FALSE,FALSE
"518","Cuedts",-0.0156320088689345,0.0252411107105859,-0.619307488017103,"LH_SalVentAttn_ParOper_4","LH","SalVentAttn","ParOper_4",0.0863372977409244,FALSE,FALSE
"519","Stern",0.0410027905492832,0.0252411107105859,1.62444478055742,"LH_SalVentAttn_ParOper_4","LH","SalVentAttn","ParOper_4",0.0863372977409244,FALSE,FALSE
"520","Stroop",-0.0245458922842051,0.0252411107105859,-0.972456900397446,"LH_SalVentAttn_ParOper_4","LH","SalVentAttn","ParOper_4",0.0863372977409244,FALSE,FALSE
"521","Axcpt",0.0127828459869634,0.023766715349771,0.537846555522724,"LH_SalVentAttn_PFCl_1","LH","SalVentAttn","PFCl_1",0.116866302063803,FALSE,FALSE
"522","Cuedts",-0.0106806184690263,0.023766715349771,-0.449393965966325,"LH_SalVentAttn_PFCl_1","LH","SalVentAttn","PFCl_1",0.116866302063803,FALSE,FALSE
"523","Stern",0.0268350111482487,0.023766715349771,1.1291005405384,"LH_SalVentAttn_PFCl_1","LH","SalVentAttn","PFCl_1",0.116866302063803,FALSE,FALSE
"524","Stroop",-0.0370295643579331,0.023766715349771,-1.55804299470814,"LH_SalVentAttn_PFCl_1","LH","SalVentAttn","PFCl_1",0.116866302063803,FALSE,FALSE
"525","Axcpt",0.0486235321926788,0.0218757886322461,2.22270991049005,"LH_SalVentAttn_TempOcc_1","LH","SalVentAttn","TempOcc_1",0.0680175367845612,FALSE,FALSE
"526","Cuedts",0.00169731196556084,0.0218757886322461,0.0775886069341022,"LH_SalVentAttn_TempOcc_1","LH","SalVentAttn","TempOcc_1",0.0680175367845612,FALSE,FALSE
"527","Stern",0.055911473317711,0.0218757886322461,2.55586092266838,"LH_SalVentAttn_TempOcc_1","LH","SalVentAttn","TempOcc_1",0.0680175367845612,FALSE,FALSE
"528","Stroop",0.0073604696605398,0.0218757886322461,0.336466482844421,"LH_SalVentAttn_TempOcc_1","LH","SalVentAttn","TempOcc_1",0.0680175367845612,FALSE,FALSE
"529","Axcpt",-0.0022037883707537,0.0208263096605431,-0.105817516721598,"LH_SomMot_1","LH","SomMot","1",0.0334014900135134,FALSE,FALSE
"530","Cuedts",-0.00520617978237248,0.0208263096605431,-0.249980907190483,"LH_SomMot_1","LH","SomMot","1",0.0334014900135134,FALSE,FALSE
"531","Stern",-0.0108194317928352,0.0208263096605431,-0.519507871014392,"LH_SomMot_1","LH","SomMot","1",0.0334014900135134,FALSE,FALSE
"532","Stroop",-0.0458000886183796,0.0208263096605431,-2.1991456655017,"LH_SomMot_1","LH","SomMot","1",0.0334014900135134,FALSE,FALSE
"533","Axcpt",-0.0015431036343917,0.0242975706701984,-0.0635085562806635,"LH_SomMot_10","LH","SomMot","10",-0.0599943870969263,FALSE,FALSE
"534","Cuedts",-0.00664454339381787,0.0242975706701984,-0.273465338737241,"LH_SomMot_10","LH","SomMot","10",-0.0599943870969263,FALSE,FALSE
"535","Stern",0.00622762969545379,0.0242975706701984,0.256306681025199,"LH_SomMot_10","LH","SomMot","10",-0.0599943870969263,FALSE,FALSE
"536","Stroop",-0.0521150837246728,0.0242975706701984,-2.14486807887314,"LH_SomMot_10","LH","SomMot","10",-0.0599943870969263,FALSE,FALSE
"537","Axcpt",0.0171849957937751,0.0234271471775217,0.733550511445291,"LH_SomMot_11","LH","SomMot","11",0.0958202739002365,FALSE,FALSE
"538","Cuedts",0.0152532397807504,0.0234271471775217,0.651092498167506,"LH_SomMot_11","LH","SomMot","11",0.0958202739002365,FALSE,FALSE
"539","Stern",0.0315630172087724,0.0234271471775217,1.34728385703988,"LH_SomMot_11","LH","SomMot","11",0.0958202739002365,FALSE,FALSE
"540","Stroop",-0.0214014257364892,0.0234271471775217,-0.913531023402791,"LH_SomMot_11","LH","SomMot","11",0.0958202739002365,FALSE,FALSE
"541","Axcpt",0.00843714982182571,0.0262055900662668,0.321959925362888,"LH_SomMot_12","LH","SomMot","12",-0.0673501201585763,TRUE,FALSE
"542","Cuedts",0.0108088461096981,0.0262055900662668,0.412463374507709,"LH_SomMot_12","LH","SomMot","12",-0.0673501201585763,TRUE,FALSE
"543","Stern",0.0180625394242888,0.0262055900662668,0.689262839669457,"LH_SomMot_12","LH","SomMot","12",-0.0673501201585763,TRUE,FALSE
"544","Stroop",0.0115309249976868,0.0262055900662668,0.440017758368661,"LH_SomMot_12","LH","SomMot","12",-0.0673501201585763,TRUE,FALSE
"545","Axcpt",-0.0076999795497199,0.0256765325332194,-0.299883932527023,"LH_SomMot_13","LH","SomMot","13",0.044723989028897,FALSE,FALSE
"546","Cuedts",0.00829440960994595,0.0256765325332194,0.323034646489549,"LH_SomMot_13","LH","SomMot","13",0.044723989028897,FALSE,FALSE
"547","Stern",0.0267828832328535,0.0256765325332194,1.04308801035353,"LH_SomMot_13","LH","SomMot","13",0.044723989028897,FALSE,FALSE
"548","Stroop",0.00106724931384296,0.0256765325332194,0.0415651650962681,"LH_SomMot_13","LH","SomMot","13",0.044723989028897,FALSE,FALSE
"549","Axcpt",0.00815055323956885,0.0389507730171224,0.209252669670662,"LH_SomMot_14","LH","SomMot","14",0.0585746527900609,TRUE,FALSE
"550","Cuedts",0.0262696895707561,0.0389507730171224,0.674433073746912,"LH_SomMot_14","LH","SomMot","14",0.0585746527900609,TRUE,FALSE
"551","Stern",0.0236511647241875,0.0389507730171224,0.607206555664265,"LH_SomMot_14","LH","SomMot","14",0.0585746527900609,TRUE,FALSE
"552","Stroop",0.0346650360889742,0.0389507730171224,0.889970426870239,"LH_SomMot_14","LH","SomMot","14",0.0585746527900609,TRUE,FALSE
"553","Axcpt",-0.0280960021816877,0.0236160198233398,-1.18970099076223,"LH_SomMot_15","LH","SomMot","15",0.126983677772196,FALSE,FALSE
"554","Cuedts",-0.00664450022402874,0.0236160198233398,-0.281355633749171,"LH_SomMot_15","LH","SomMot","15",0.126983677772196,FALSE,FALSE
"555","Stern",0.0406800429128096,0.0236160198233398,1.72256134679416,"LH_SomMot_15","LH","SomMot","15",0.126983677772196,FALSE,FALSE
"556","Stroop",-0.0352106573538021,0.0236160198233398,-1.49096493046654,"LH_SomMot_15","LH","SomMot","15",0.126983677772196,FALSE,FALSE
"557","Axcpt",-0.0207611376380148,0.0237167989432573,-0.875376887398931,"LH_SomMot_16","LH","SomMot","16",0.0428137152937459,FALSE,FALSE
"558","Cuedts",0.0100668086490725,0.0237167989432573,0.424458995210839,"LH_SomMot_16","LH","SomMot","16",0.0428137152937459,FALSE,FALSE
"559","Stern",0.0554701128215438,0.0237167989432573,2.33885327249502,"LH_SomMot_16","LH","SomMot","16",0.0428137152937459,FALSE,FALSE
"560","Stroop",0.0165425485546558,0.0237167989432573,0.697503427601424,"LH_SomMot_16","LH","SomMot","16",0.0428137152937459,FALSE,FALSE
"561","Axcpt",-0.0014157636608615,0.0335410619873326,-0.0422098638795693,"LH_SomMot_17","LH","SomMot","17",0.0159330979687423,TRUE,FALSE
"562","Cuedts",0.02098464068164,0.0335410619873326,0.625640317815972,"LH_SomMot_17","LH","SomMot","17",0.0159330979687423,TRUE,FALSE
"563","Stern",0.028002623455784,0.0335410619873326,0.834875874424004,"LH_SomMot_17","LH","SomMot","17",0.0159330979687423,TRUE,FALSE
"564","Stroop",0.00285634706149006,0.0335410619873326,0.0851597084960761,"LH_SomMot_17","LH","SomMot","17",0.0159330979687423,TRUE,FALSE
"565","Axcpt",-0.0163887737924763,0.0214047665115008,-0.765660012393529,"LH_SomMot_18","LH","SomMot","18",0.0414128478879683,FALSE,FALSE
"566","Cuedts",0.0146603637514964,0.0214047665115008,0.68491117357526,"LH_SomMot_18","LH","SomMot","18",0.0414128478879683,FALSE,FALSE
"567","Stern",0.0309763489809333,0.0214047665115008,1.44717060867213,"LH_SomMot_18","LH","SomMot","18",0.0414128478879683,FALSE,FALSE
"568","Stroop",-0.0468511749915709,0.0214047665115008,-2.18881971762681,"LH_SomMot_18","LH","SomMot","18",0.0414128478879683,FALSE,FALSE
"569","Axcpt",-0.0429175683490239,0.024239836432541,-1.77053869437043,"LH_SomMot_19","LH","SomMot","19",0.0383823519007224,FALSE,FALSE
"570","Cuedts",-0.00806915711520592,0.024239836432541,-0.332888265878453,"LH_SomMot_19","LH","SomMot","19",0.0383823519007224,FALSE,FALSE
"571","Stern",0.0373384613008982,0.024239836432541,1.54037595941748,"LH_SomMot_19","LH","SomMot","19",0.0383823519007224,FALSE,FALSE
"572","Stroop",-0.0174139185485079,0.024239836432541,-0.71840082737235,"LH_SomMot_19","LH","SomMot","19",0.0383823519007224,FALSE,FALSE
"573","Axcpt",0.0113180113027706,0.0224520019509771,0.504098090116105,"LH_SomMot_2","LH","SomMot","2",0.00525914867825566,TRUE,FALSE
"574","Cuedts",0.00101753083258481,0.0224520019509771,0.0453202718762694,"LH_SomMot_2","LH","SomMot","2",0.00525914867825566,TRUE,FALSE
"575","Stern",0.00751538647435343,0.0224520019509771,0.334731240927332,"LH_SomMot_2","LH","SomMot","2",0.00525914867825566,TRUE,FALSE
"576","Stroop",-0.049674879827099,0.0224520019509771,-2.212492228335,"LH_SomMot_2","LH","SomMot","2",0.00525914867825566,TRUE,FALSE
"577","Axcpt",-0.00947922552701489,0.0271138292419807,-0.349608513147161,"LH_SomMot_20","LH","SomMot","20",0.187739816000547,FALSE,FALSE
"578","Cuedts",0.0169665713629949,0.0271138292419807,0.625753419466302,"LH_SomMot_20","LH","SomMot","20",0.187739816000547,FALSE,FALSE
"579","Stern",0.0434903062484835,0.0271138292419807,1.60398982601642,"LH_SomMot_20","LH","SomMot","20",0.187739816000547,FALSE,FALSE
"580","Stroop",-0.0479297722762567,0.0271138292419807,-1.76772420628977,"LH_SomMot_20","LH","SomMot","20",0.187739816000547,FALSE,FALSE
"581","Axcpt",-0.0222379272186856,0.026968014474813,-0.824603800159439,"LH_SomMot_21","LH","SomMot","21",0.0396700178999724,FALSE,FALSE
"582","Cuedts",-0.00557310948927217,0.026968014474813,-0.206656277735137,"LH_SomMot_21","LH","SomMot","21",0.0396700178999724,FALSE,FALSE
"583","Stern",0.0147578945262607,0.026968014474813,0.547236969931321,"LH_SomMot_21","LH","SomMot","21",0.0396700178999724,FALSE,FALSE
"584","Stroop",-0.019491626003918,0.026968014474813,-0.722768301022766,"LH_SomMot_21","LH","SomMot","21",0.0396700178999724,FALSE,FALSE
"585","Axcpt",-0.0129723402451834,0.034197469922478,-0.379336257173127,"LH_SomMot_22","LH","SomMot","22",0.111847706374418,FALSE,FALSE
"586","Cuedts",0.0152091861659239,0.034197469922478,0.444745947592074,"LH_SomMot_22","LH","SomMot","22",0.111847706374418,FALSE,FALSE
"587","Stern",0.0268828689047343,0.034197469922478,0.786106953692038,"LH_SomMot_22","LH","SomMot","22",0.111847706374418,FALSE,FALSE
"588","Stroop",-0.0560430953943261,0.034197469922478,-1.63880823702367,"LH_SomMot_22","LH","SomMot","22",0.111847706374418,FALSE,FALSE
"589","Axcpt",-0.0359590689846404,0.0239524192306477,-1.50127085862917,"LH_SomMot_23","LH","SomMot","23",-0.0272037130061341,FALSE,FALSE
"590","Cuedts",0.00949954374171909,0.0239524192306477,0.396600595966698,"LH_SomMot_23","LH","SomMot","23",-0.0272037130061341,FALSE,FALSE
"591","Stern",-0.0287448534656568,0.0239524192306477,-1.20008142763621,"LH_SomMot_23","LH","SomMot","23",-0.0272037130061341,FALSE,FALSE
"592","Stroop",-0.0325632249093241,0.0239524192306477,-1.35949628284974,"LH_SomMot_23","LH","SomMot","23",-0.0272037130061341,FALSE,FALSE
"593","Axcpt",-0.0259554334291652,0.0209526971845889,-1.23876335349589,"LH_SomMot_24","LH","SomMot","24",0.0059642991064164,FALSE,FALSE
"594","Cuedts",0.022638396002213,0.0209526971845889,1.08045259294178,"LH_SomMot_24","LH","SomMot","24",0.0059642991064164,FALSE,FALSE
"595","Stern",-0.0543598636241458,0.0209526971845889,-2.59440887945102,"LH_SomMot_24","LH","SomMot","24",0.0059642991064164,FALSE,FALSE
"596","Stroop",-0.0357115024728303,0.0209526971845889,-1.70438689387907,"LH_SomMot_24","LH","SomMot","24",0.0059642991064164,FALSE,FALSE
"597","Axcpt",-0.00658550523304404,0.0213369391746828,-0.308643389716274,"LH_SomMot_25","LH","SomMot","25",-0.0343448350679091,FALSE,FALSE
"598","Cuedts",0.00437324374104024,0.0213369391746828,0.204961157044928,"LH_SomMot_25","LH","SomMot","25",-0.0343448350679091,FALSE,FALSE
"599","Stern",0.00406403021576313,0.0213369391746828,0.190469222529597,"LH_SomMot_25","LH","SomMot","25",-0.0343448350679091,FALSE,FALSE
"600","Stroop",-0.0407216099225859,0.0213369391746828,-1.90850288268637,"LH_SomMot_25","LH","SomMot","25",-0.0343448350679091,FALSE,FALSE
"601","Axcpt",-0.0405802902388175,0.0233729536275099,-1.73620719424414,"LH_SomMot_26","LH","SomMot","26",-0.00126172401025416,FALSE,FALSE
"602","Cuedts",0.00406904294991835,0.0233729536275099,0.174091944679559,"LH_SomMot_26","LH","SomMot","26",-0.00126172401025416,FALSE,FALSE
"603","Stern",0.0266125359266241,0.0233729536275099,1.13860389023753,"LH_SomMot_26","LH","SomMot","26",-0.00126172401025416,FALSE,FALSE
"604","Stroop",-0.0134735015949725,0.0233729536275099,-0.576456951470362,"LH_SomMot_26","LH","SomMot","26",-0.00126172401025416,FALSE,FALSE
"605","Axcpt",-0.024998943504992,0.0244901453023031,-1.02077563021405,"LH_SomMot_27","LH","SomMot","27",0.168417750923889,FALSE,FALSE
"606","Cuedts",0.00643852460948661,0.0244901453023031,0.262902670850268,"LH_SomMot_27","LH","SomMot","27",0.168417750923889,FALSE,FALSE
"607","Stern",-0.000770374996742764,0.0244901453023031,-0.0314565302587371,"LH_SomMot_27","LH","SomMot","27",0.168417750923889,FALSE,FALSE
"608","Stroop",-0.0372094425357141,0.0244901453023031,-1.51936389418706,"LH_SomMot_27","LH","SomMot","27",0.168417750923889,FALSE,FALSE
"609","Axcpt",-0.0188421596632659,0.0273133730635115,-0.689851071101779,"LH_SomMot_28","LH","SomMot","28",0.0963060966032503,FALSE,FALSE
"610","Cuedts",0.0194689254994762,0.0273133730635115,0.712798285814256,"LH_SomMot_28","LH","SomMot","28",0.0963060966032503,FALSE,FALSE
"611","Stern",0.0300516284363888,0.0273133730635115,1.10025328495716,"LH_SomMot_28","LH","SomMot","28",0.0963060966032503,FALSE,FALSE
"612","Stroop",-0.0423036832861309,0.0273133730635115,-1.54882676657192,"LH_SomMot_28","LH","SomMot","28",0.0963060966032503,FALSE,FALSE
"613","Axcpt",-0.0185430127487863,0.0226755679066084,-0.817752958830293,"LH_SomMot_29","LH","SomMot","29",0.0681425300042686,FALSE,FALSE
"614","Cuedts",-0.00192550271003415,0.0226755679066084,-0.0849153025831382,"LH_SomMot_29","LH","SomMot","29",0.0681425300042686,FALSE,FALSE
"615","Stern",0.0160555675783363,0.0226755679066084,0.708055808986252,"LH_SomMot_29","LH","SomMot","29",0.0681425300042686,FALSE,FALSE
"616","Stroop",-0.034278250807448,0.0226755679066084,-1.51168213068031,"LH_SomMot_29","LH","SomMot","29",0.0681425300042686,FALSE,FALSE
"617","Axcpt",0.0215594163692584,0.0267685465185001,0.805401083482749,"LH_SomMot_3","LH","SomMot","3",0.0848468125549793,FALSE,FALSE
"618","Cuedts",0.00826878480299041,0.0267685465185001,0.308899282121117,"LH_SomMot_3","LH","SomMot","3",0.0848468125549793,FALSE,FALSE
"619","Stern",0.0514439622709253,0.0267685465185001,1.92180633473587,"LH_SomMot_3","LH","SomMot","3",0.0848468125549793,FALSE,FALSE
"620","Stroop",-0.0589720926997415,0.0267685465185001,-2.20303678643833,"LH_SomMot_3","LH","SomMot","3",0.0848468125549793,FALSE,FALSE
"621","Axcpt",-0.0200466784329954,0.0202094577633484,-0.991945388527535,"LH_SomMot_30","LH","SomMot","30",0.0599024109541228,FALSE,FALSE
"622","Cuedts",0.00149566742753617,0.0202094577633484,0.0740082908235515,"LH_SomMot_30","LH","SomMot","30",0.0599024109541228,FALSE,FALSE
"623","Stern",0.0255740635147192,0.0202094577633484,1.26545025671594,"LH_SomMot_30","LH","SomMot","30",0.0599024109541228,FALSE,FALSE
"624","Stroop",-0.0328024540758766,0.0202094577633484,-1.62312390861702,"LH_SomMot_30","LH","SomMot","30",0.0599024109541228,FALSE,FALSE
"625","Axcpt",-0.0415725574423125,0.0266812822822804,-1.55811692266086,"LH_SomMot_31","LH","SomMot","31",0.0498156939599974,FALSE,FALSE
"626","Cuedts",0.0138503649070698,0.0266812822822804,0.519104170501885,"LH_SomMot_31","LH","SomMot","31",0.0498156939599974,FALSE,FALSE
"627","Stern",0.000849197367421838,0.0266812822822804,0.0318274571078545,"LH_SomMot_31","LH","SomMot","31",0.0498156939599974,FALSE,FALSE
"628","Stroop",-0.0157561749920844,0.0266812822822804,-0.590532899633106,"LH_SomMot_31","LH","SomMot","31",0.0498156939599974,FALSE,FALSE
"629","Axcpt",-0.0263302463330147,0.0207536483228946,-1.26870446696199,"LH_SomMot_32","LH","SomMot","32",-0.0922968801220688,FALSE,FALSE
"630","Cuedts",0.0100584059046414,0.0207536483228946,0.484657239447645,"LH_SomMot_32","LH","SomMot","32",-0.0922968801220688,FALSE,FALSE
"631","Stern",0.00294367085194756,0.0207536483228946,0.141838717036571,"LH_SomMot_32","LH","SomMot","32",-0.0922968801220688,FALSE,FALSE
"632","Stroop",-0.0128181706444728,0.0207536483228946,-0.617634569355801,"LH_SomMot_32","LH","SomMot","32",-0.0922968801220688,FALSE,FALSE
"633","Axcpt",-0.0125925281831358,0.0198000567368171,-0.63598444946477,"LH_SomMot_33","LH","SomMot","33",0.133391349054179,FALSE,FALSE
"634","Cuedts",0.0174214932804364,0.0198000567368171,0.879870876735526,"LH_SomMot_33","LH","SomMot","33",0.133391349054179,FALSE,FALSE
"635","Stern",0.0235921240201908,0.0198000567368171,1.19151800087131,"LH_SomMot_33","LH","SomMot","33",0.133391349054179,FALSE,FALSE
"636","Stroop",-0.0198242487440599,0.0198000567368171,-1.00122181504651,"LH_SomMot_33","LH","SomMot","33",0.133391349054179,FALSE,FALSE
"637","Axcpt",-0.0205939104236026,0.0163591263603489,-1.25886370518648,"LH_SomMot_34","LH","SomMot","34",0.109687446199852,FALSE,FALSE
"638","Cuedts",0.00137769547880064,0.0163591263603489,0.0842157122852167,"LH_SomMot_34","LH","SomMot","34",0.109687446199852,FALSE,FALSE
"639","Stern",0.0493084789458726,0.0163591263603489,3.01412666298527,"LH_SomMot_34","LH","SomMot","34",0.109687446199852,FALSE,FALSE
"640","Stroop",-0.0257377762307613,0.0163591263603489,-1.57329772164022,"LH_SomMot_34","LH","SomMot","34",0.109687446199852,FALSE,FALSE
"641","Axcpt",-0.00999806143354565,0.0257481149882324,-0.38830265586879,"LH_SomMot_35","LH","SomMot","35",0.101159606908116,FALSE,FALSE
"642","Cuedts",0.0200885080058993,0.0257481149882324,0.78019334677821,"LH_SomMot_35","LH","SomMot","35",0.101159606908116,FALSE,FALSE
