task,subj,wave,session,trialtype,cresp,resp,acc,rt,trialnum,hilo,hilo_all
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,139,78,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,61,79,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AX,2,,0,0,80,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,,0,0,81,lo,lo
Axcpt,DMCC6627478,wave1,proactive,BX,1,,0,0,82,hi,hi
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,7,83,,
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,65,84,,
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,1,85,,
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,156,86,,
Axcpt,DMCC6627478,wave1,proactive,Ang,,2,0,191,87,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,33,88,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,1,89,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,172,90,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,93,91,,
Axcpt,DMCC6627478,wave1,proactive,Bng,,1,0,86,92,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,9,93,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AY,1,,0,0,94,,
Axcpt,DMCC6627478,wave1,proactive,Bng,,1,0,84,95,,
Axcpt,DMCC6627478,wave1,proactive,BX,1,1,1,99,96,hi,hi
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,92,97,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AX,2,,0,0,98,,
Axcpt,DMCC6627478,wave1,proactive,Ang,,2,0,78,99,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,270,100,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,152,101,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,52,102,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AY,1,2,0,222,103,,
Axcpt,DMCC6627478,wave1,proactive,Ang,,,1,0,104,,
Axcpt,DMCC6627478,wave1,proactive,BX,1,1,1,260,105,hi,hi
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,166,106,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,148,107,,
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,225,108,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,252,109,lo,lo
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,93,110,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,147,111,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,64,112,lo,lo
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,120,113,lo,lo
Axcpt,DMCC6627478,wave1,proactive,Bng,,1,0,21,114,,
Axcpt,DMCC6627478,wave1,proactive,Bng,,,1,0,115,,
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,443,116,,
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,197,117,,
Axcpt,DMCC6627478,wave1,proactive,AY,1,2,0,196,118,,
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,179,119,,
Axcpt,DMCC6627478,wave1,proactive,BX,1,1,1,76,120,hi,hi
Axcpt,DMCC6627478,wave1,proactive,Bng,,,1,0,121,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,101,122,lo,lo
Axcpt,DMCC6627478,wave1,proactive,BY,1,,0,0,123,lo,lo
Axcpt,DMCC6627478,wave1,proactive,BY,1,,0,0,124,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,118,125,,
Axcpt,DMCC6627478,wave1,proactive,Ang,,,1,0,126,,
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,288,127,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,60,128,lo,lo
Axcpt,DMCC6627478,wave1,proactive,Bng,,1,0,64,129,,
Axcpt,DMCC6627478,wave1,proactive,BX,1,,0,0,130,hi,hi
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,126,131,,
Axcpt,DMCC6627478,wave1,proactive,AY,1,2,0,182,132,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,39,133,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,29,134,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,,0,0,135,lo,lo
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,9,136,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AY,1,2,0,21,137,,
Axcpt,DMCC6627478,wave1,proactive,BY,1,1,1,1,138,lo,lo
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,209,139,,
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,553,140,,
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,253,141,,
Axcpt,DMCC6627478,wave1,proactive,AX,2,2,1,299,142,,
Axcpt,DMCC6627478,wave1,proactive,BX,1,1,1,83,143,hi,hi
Axcpt,DMCC6627478,wave1,proactive,Ang,,2,0,157,144,,
Axcpt,DMCC6627478,wave1,reactive,Bng,,,1,0,1,,
Axcpt,DMCC6627478,wave1,reactive,BX,1,1,1,333,2,hi,hi
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,262,3,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,392,4,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,398,5,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,277,6,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,276,7,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,303,8,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,336,9,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,263,10,lo,lo
Axcpt,DMCC6627478,wave1,reactive,Ang,,,1,0,11,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,319,12,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,282,13,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,254,14,,
Axcpt,DMCC6627478,wave1,reactive,BX,1,1,1,385,15,hi,hi
Axcpt,DMCC6627478,wave1,reactive,AX,2,1,0,281,16,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,322,17,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,247,18,,
Axcpt,DMCC6627478,wave1,reactive,AY,1,1,1,486,19,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,172,20,lo,lo
Axcpt,DMCC6627478,wave1,reactive,Ang,,,1,0,21,,
Axcpt,DMCC6627478,wave1,reactive,Bng,,,1,0,22,,
Axcpt,DMCC6627478,wave1,reactive,AY,1,1,1,501,23,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,444,24,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,277,25,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,346,26,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,292,27,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,230,28,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,228,29,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,371,30,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,272,31,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BX,1,2,0,510,32,hi,hi
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,217,33,lo,lo
Axcpt,DMCC6627478,wave1,reactive,Ang,,,1,0,34,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,297,35,,
Axcpt,DMCC6627478,wave1,reactive,Bng,,,1,0,36,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,261,37,,
Axcpt,DMCC6627478,wave1,reactive,AY,1,1,1,680,38,,
Axcpt,DMCC6627478,wave1,reactive,Bng,,,1,0,39,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,320,40,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,377,41,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,346,42,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AY,1,1,1,500,43,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,370,44,lo,lo
Axcpt,DMCC6627478,wave1,reactive,Ang,,,1,0,45,,
Axcpt,DMCC6627478,wave1,reactive,BX,1,1,1,442,46,hi,hi
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,292,47,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,248,48,,
Axcpt,DMCC6627478,wave1,reactive,AY,1,1,1,447,49,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,157,50,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,75,51,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,219,52,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BX,1,1,1,418,53,hi,hi
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,347,54,lo,lo
Axcpt,DMCC6627478,wave1,reactive,Bng,,,1,0,55,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,334,56,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,309,57,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,260,58,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,168,59,,
Axcpt,DMCC6627478,wave1,reactive,BX,1,1,1,489,60,hi,hi
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,355,61,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,231,62,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,307,63,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,331,64,lo,lo
Axcpt,DMCC6627478,wave1,reactive,Ang,,,1,0,65,,
Axcpt,DMCC6627478,wave1,reactive,Bng,,,1,0,66,,
Axcpt,DMCC6627478,wave1,reactive,AY,1,1,1,538,67,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,321,68,,
Axcpt,DMCC6627478,wave1,reactive,Ang,,,1,0,69,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,198,70,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,366,71,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,331,72,,
Axcpt,DMCC6627478,wave1,reactive,BX,1,1,1,438,73,hi,hi
Axcpt,DMCC6627478,wave1,reactive,Ang,,,1,0,74,,
Axcpt,DMCC6627478,wave1,reactive,AY,1,1,1,553,75,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,292,76,,
Axcpt,DMCC6627478,wave1,reactive,Bng,,1,0,355,77,,
Axcpt,DMCC6627478,wave1,reactive,AY,1,1,1,436,78,,
Axcpt,DMCC6627478,wave1,reactive,Bng,,,1,0,79,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,387,80,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,222,81,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,544,82,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,252,83,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,374,84,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,318,85,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,272,86,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,257,87,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,330,88,,
Axcpt,DMCC6627478,wave1,reactive,Ang,,,1,0,89,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,231,90,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,302,91,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,191,92,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,221,93,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BX,1,1,1,437,94,hi,hi
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,329,95,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,238,96,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,282,97,,
Axcpt,DMCC6627478,wave1,reactive,AY,1,1,1,417,98,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,229,99,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,278,100,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,236,101,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AY,1,1,1,615,102,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,139,103,,
Axcpt,DMCC6627478,wave1,reactive,Ang,,,1,0,104,,
Axcpt,DMCC6627478,wave1,reactive,Ang,,,1,0,105,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,415,106,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BX,1,1,1,386,107,hi,hi
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,274,108,lo,lo
Axcpt,DMCC6627478,wave1,reactive,Bng,,,1,0,109,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,402,110,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,297,111,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,245,112,,
Axcpt,DMCC6627478,wave1,reactive,BX,1,1,1,398,113,hi,hi
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,213,114,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,318,115,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,333,116,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,237,117,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,302,118,lo,lo
Axcpt,DMCC6627478,wave1,reactive,Bng,,1,0,378,119,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,243,120,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,359,121,,
Axcpt,DMCC6627478,wave1,reactive,Bng,,,1,0,122,,
Axcpt,DMCC6627478,wave1,reactive,Bng,,,1,0,123,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,355,124,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,158,125,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,158,126,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,211,127,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,65,128,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,163,129,,
Axcpt,DMCC6627478,wave1,reactive,Ang,,,1,0,130,,
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,279,131,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,241,132,lo,lo
Axcpt,DMCC6627478,wave1,reactive,AY,1,1,1,504,133,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,1,0,247,134,,
Axcpt,DMCC6627478,wave1,reactive,Ang,,,1,0,135,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,233,136,,
Axcpt,DMCC6627478,wave1,reactive,AX,2,2,1,162,137,,
Axcpt,DMCC6627478,wave1,reactive,AY,1,1,1,404,138,,
Axcpt,DMCC6627478,wave1,reactive,BX,1,1,1,427,139,hi,hi
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,376,140,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BX,1,1,1,398,141,hi,hi
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,362,142,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,219,143,lo,lo
Axcpt,DMCC6627478,wave1,reactive,BY,1,1,1,287,144,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,336,1,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,342,2,lo,lo
Axcpt,DMCC6627478,wave2,baseline,Bng,,1,0,292,3,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,263,4,,
Axcpt,DMCC6627478,wave2,baseline,Ang,,,1,0,5,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,377,6,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,478,7,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,384,8,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,332,9,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,250,10,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,337,11,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,314,12,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,287,13,,
Axcpt,DMCC6627478,wave2,baseline,Bng,,,1,0,14,,
Axcpt,DMCC6627478,wave2,baseline,BX,1,1,1,288,15,hi,hi
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,292,16,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,316,17,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BX,1,1,1,366,18,hi,hi
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,357,19,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AY,1,1,1,463,20,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,311,21,,
Axcpt,DMCC6627478,wave2,baseline,Ang,,,1,0,22,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,302,23,,
Axcpt,DMCC6627478,wave2,baseline,AY,1,1,1,414,24,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,303,25,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,324,26,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,259,27,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,220,28,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AY,1,1,1,412,29,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,254,30,,
Axcpt,DMCC6627478,wave2,baseline,Bng,,1,0,197,31,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,259,32,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,275,33,lo,lo
Axcpt,DMCC6627478,wave2,baseline,Bng,,,1,0,34,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,291,35,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,357,36,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,310,37,,
Axcpt,DMCC6627478,wave2,baseline,BX,1,1,1,315,38,hi,hi
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,256,39,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,241,40,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,266,41,,
Axcpt,DMCC6627478,wave2,baseline,Ang,,,1,0,42,,
Axcpt,DMCC6627478,wave2,baseline,BX,1,1,1,353,43,hi,hi
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,266,44,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,309,45,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,308,46,,
Axcpt,DMCC6627478,wave2,baseline,AY,1,1,1,379,47,,
Axcpt,DMCC6627478,wave2,baseline,Ang,,,1,0,48,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,312,49,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BX,1,1,1,294,50,hi,hi
Axcpt,DMCC6627478,wave2,baseline,AY,1,1,1,398,51,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,227,52,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,315,53,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,209,54,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,286,55,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AY,1,1,1,436,56,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,228,57,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,299,58,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,304,59,lo,lo
Axcpt,DMCC6627478,wave2,baseline,Bng,,1,0,211,60,,
Axcpt,DMCC6627478,wave2,baseline,BX,1,1,1,143,61,hi,hi
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,337,62,,
Axcpt,DMCC6627478,wave2,baseline,Bng,,,1,0,63,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,361,64,lo,lo
Axcpt,DMCC6627478,wave2,baseline,Ang,,,1,0,65,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,318,66,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,357,67,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,328,68,,
Axcpt,DMCC6627478,wave2,baseline,Ang,,,1,0,69,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,319,70,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,295,71,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,333,72,,
Axcpt,DMCC6627478,wave2,baseline,BX,1,1,1,295,73,hi,hi
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,270,74,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,281,75,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,258,76,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,266,77,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,201,78,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,1,0,389,79,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,290,80,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,278,81,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,237,82,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,299,83,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,460,84,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,228,85,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,1,0,165,86,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,281,87,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,335,88,lo,lo
Axcpt,DMCC6627478,wave2,baseline,Bng,,,1,0,89,,
Axcpt,DMCC6627478,wave2,baseline,BX,1,1,1,375,90,hi,hi
Axcpt,DMCC6627478,wave2,baseline,Ang,,1,0,186,91,,
Axcpt,DMCC6627478,wave2,baseline,AY,1,1,1,419,92,,
Axcpt,DMCC6627478,wave2,baseline,Ang,,,1,0,93,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,370,94,,
Axcpt,DMCC6627478,wave2,baseline,AY,1,1,1,429,95,,
Axcpt,DMCC6627478,wave2,baseline,Bng,,,1,0,96,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,299,97,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,266,98,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,254,99,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,314,100,,
Axcpt,DMCC6627478,wave2,baseline,AY,1,1,1,396,101,,
Axcpt,DMCC6627478,wave2,baseline,Ang,,,1,0,102,,
Axcpt,DMCC6627478,wave2,baseline,Bng,,1,0,272,103,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,448,104,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,284,105,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,331,106,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,265,107,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BX,1,1,1,292,108,hi,hi
Axcpt,DMCC6627478,wave2,baseline,BX,1,1,1,345,109,hi,hi
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,210,110,lo,lo
Axcpt,DMCC6627478,wave2,baseline,Ang,,,1,0,111,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,280,112,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,464,113,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,325,114,,
Axcpt,DMCC6627478,wave2,baseline,Bng,,,1,0,115,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,457,116,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,291,117,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,334,118,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,334,119,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AY,1,1,1,505,120,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,314,121,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,266,122,lo,lo
Axcpt,DMCC6627478,wave2,baseline,Ang,,,1,0,123,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,319,124,,
Axcpt,DMCC6627478,wave2,baseline,AY,1,1,1,456,125,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,281,126,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,282,127,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,240,128,,
Axcpt,DMCC6627478,wave2,baseline,Ang,,,1,0,129,,
Axcpt,DMCC6627478,wave2,baseline,AY,1,1,1,440,130,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,350,131,lo,lo
Axcpt,DMCC6627478,wave2,baseline,Bng,,1,0,296,132,,
Axcpt,DMCC6627478,wave2,baseline,BX,1,1,1,365,133,hi,hi
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,257,134,,
Axcpt,DMCC6627478,wave2,baseline,Bng,,1,0,171,135,,
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,290,136,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,300,137,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,359,138,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,335,139,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,246,140,,
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,247,141,lo,lo
Axcpt,DMCC6627478,wave2,baseline,BX,1,1,1,309,142,hi,hi
Axcpt,DMCC6627478,wave2,baseline,BY,1,1,1,267,143,lo,lo
Axcpt,DMCC6627478,wave2,baseline,AX,2,2,1,246,144,,
Axcpt,DMCC6627478,wave2,proactive,BY,1,1,1,93,1,lo,lo
Axcpt,DMCC6627478,wave2,proactive,AX,2,2,1,48,2,,
Axcpt,DMCC6627478,wave2,proactive,AX,2,,0,0,3,,
Axcpt,DMCC6627478,wave2,proactive,AY,1,2,0,48,4,,
Axcpt,DMCC6627478,wave2,proactive,Ang,,2,0,50,5,,
Axcpt,DMCC6627478,wave2,proactive,BY,1,,0,0,6,lo,lo
Axcpt,DMCC6627478,wave2,proactive,BY,1,1,1,94,7,lo,lo
